X,Y,token
-4.1534696,20.471666,imagining
-9.485889,23.730139,behaviour
-0.8646312,24.014532,accordingly
-11.310206,14.469957,mistakes
-2.473042,21.000736,increasing
-6.091976,25.166765,coldness
14.19585,2.0552568,motion
18.296225,-6.337243,flakes
18.788029,-7.9718966,sky
28.606178,-5.753386,white
-10.128866,14.007816,happiest
-4.601955,-18.767397,abroad
6.9828305,-22.73347,sacrifice
-5.519896,-15.79176,drive
-7.023032,24.194004,expressing
-3.9501748,14.156565,encounter
-10.328112,-9.681465,folly
-11.9548025,11.32157,deem
6.9589252,-16.213882,clothing
5.047613,1.6688497,defiance
5.007751,2.4255545,shelter
15.936098,16.367018,dull
10.849182,15.572324,Going
12.951611,-6.7374625,dismal
-6.5575356,-24.206799,servants
14.807899,-3.0482082,shivering
1.7489692,24.81363,rooms
5.0698514,20.341087,assent
1.3056567,11.074856,usually
0.22610216,22.126524,travelling
-3.7565968,17.353338,heroism
27.105055,-3.8492856,glasses
24.132011,4.1858835,wrapped
0.85123396,26.272038,arrived
19.430323,6.7733912,step
28.334719,9.114434,dressing
-11.337808,8.526593,Much
3.3882303,19.42191,lengthened
17.102922,10.678211,dress
-4.2238846,22.233446,flattered
-4.2151313,20.389927,cordial
-10.891222,13.091871,complaints
0.7111458,20.987698,lasted
5.458688,18.292051,dismay
1.5172802,10.662954,contrivances
-0.64451826,8.643665,modern
1.207494,-22.795057,fenced
2.3558488,1.2716584,guarded
1.7732669,-7.0864882,breath
14.961662,-6.7437706,afternoon
-22.607084,3.5162826,Ha
17.570509,-11.481859,snows
-22.812696,4.976624,Quite
-12.884385,15.206203,extremely
5.373466,23.288055,astonished
15.810814,-9.486015,fires
-6.478739,14.142854,hospitable
-0.6392822,21.540579,accommodate
-17.427568,-6.056794,enter
-7.2893705,9.193037,paid
18.618824,6.6021776,sweep
5.671459,-26.611147,gate
6.6138067,-2.2580636,joyous
-1.4290587,-18.44594,disperse
-10.076635,17.209745,related
-6.7522297,21.26157,arrangements
-10.942099,24.657621,communication
-16.568338,17.911432,enjoy
-1.4524273,18.172894,engrossed
-4.952913,10.270687,project
26.532946,5.5978208,elbow
-4.3194766,-9.640672,continually
-15.698584,21.29574,avoid
-3.007438,11.1171055,internal
-5.4145393,11.606709,suggestion
-5.0643244,6.375477,insufferable
-21.85255,-6.992719,Yet
-11.004508,-1.8590819,zeal
1.2091542,16.62678,effort
-14.689451,-7.900561,preserve
-15.588796,11.188415,positively
1.3105754,24.102499,amongst
13.587191,-24.597944,coupled
-7.265499,24.224445,sensations
0.9040564,19.322392,appearing
2.9104545,20.381996,polite
1.6616566,6.161387,substance
-11.449999,2.2260075,released
19.467592,4.163848,saddle
10.935239,21.385416,assented
7.038751,-22.888186,sacrifices
5.98797,12.676135,January
-9.028731,-4.5991693,secrets
-12.300306,9.219959,stir
-16.410831,18.006859,invite
-2.5243194,-15.169703,issue
14.850389,20.594296,nodding
-11.81642,13.157233,calculate
-9.26201,3.0240889,).
12.6673565,-21.627672,stone
-20.177376,5.3117447,devil
-11.049958,23.632141,wishing
-5.141898,21.437298,sanguine
18.35955,-4.5832343,stands
-3.229289,11.841669,rules
-13.01455,7.709039,spare
-15.415686,-12.055492,blessing
-0.1556902,21.677668,confinement
-12.394159,12.440276,gladly
-4.2254705,22.188435,apprehensive
-8.543601,-9.803909,jealousy
-20.863886,14.57169,jealous
-10.662318,24.200651,caution
-3.0994515,12.508796,individual
-1.965083,28.049019,nephew
-22.916239,-5.563765,awake
4.5233703,17.160192,terror
-12.675493,-11.104516,perverse
4.2252464,21.207018,earnestness
5.623236,-26.52052,chamber
-14.2944765,13.377992,learnt
-3.0648928,20.367817,concealing
-11.438381,-9.591018,abominable
-25.320055,-0.09776467,Would
3.9403386,2.8124702,disorder
-10.876979,15.099734,scrupulous
-0.039531197,13.993887,careless
-14.706842,14.381167,nurse
15.035731,17.825188,catching
-11.280721,-5.7168465,Judge
-19.44554,12.468338,complain
2.0672216,15.740124,assuming
-17.258997,11.988625,offended
-0.92100376,21.50469,removing
-13.028252,-12.34207,reproof
-16.733114,14.472089,succeed
22.597902,12.062313,examining
25.751602,7.6189046,opened
6.637494,-16.770836,covered
14.509946,-1.2973042,drifting
11.152334,-12.240406,wind
-19.082817,14.040478,prove
-0.2609336,26.931131,engagements
11.182688,-11.90998,storm
12.248767,8.715076,consternation
11.277072,9.065918,pursuing
9.837771,-13.435036,blown
17.14047,-9.039119,bleak
14.683249,-6.338882,midnight
-10.947274,-3.571544,confessing
-19.44756,-8.410259,lest
11.103517,9.486029,hurrying
-6.585486,20.60738,accommodation
-4.575147,-21.212696,lodged
4.938261,19.603657,exclamation
-11.108417,0.9203251,revived
2.5188036,3.3856187,adventurous
28.822077,1.9283634,along
-2.426019,-7.7535233,Walk
-18.687878,14.796275,approve
16.56113,15.051121,nowhere
12.417837,-11.739026,clouds
-11.84604,-20.164606,tidings
1.6777045,15.161416,urging
4.4614415,19.521698,brief
-25.381224,-0.7109558,Shall
21.243622,6.1208925,ring
23.37428,13.925858,bell
5.778737,-8.499155,rung
13.064028,-8.982997,cool
-13.670505,-3.2186728,recover
23.723192,4.486693,carefully
-1.8699869,13.265906,discovery
15.897273,-5.7207136,darker
0.853394,-18.371645,shut
2.2064614,24.067097,tete
-8.918164,23.645061,suspicions
15.429032,-2.2470741,quarters
-11.160669,10.576903,restrain
4.0981994,18.580462,gravity
22.757378,8.707182,seized
7.3332105,22.694584,demanded
-0.13183515,13.843651,violent
-9.696786,10.94514,declaring
-17.642698,19.585121,hoping
-11.32883,2.4118228,fearing
0.71293193,13.99374,ardent
-17.59638,19.940762,resolved
-16.84885,10.743036,seriously
-10.982714,-5.1051407,Without
-11.82972,24.035347,apology
14.610488,5.0000153,vainly
-13.414855,21.648344,resolve
-8.56393,-8.714132,drunkenness
-16.930696,11.954492,_me_
-5.9530783,-15.023696,deliver
9.800721,21.12242,accent
4.5436554,20.743464,amazement
-15.607304,-20.25882,Command
6.659549,-19.400188,drunk
-15.766308,11.366728,protested
-11.393003,26.304926,suspicion
22.093693,9.8323145,slightly
-11.104362,24.017878,acknowledging
13.144677,21.756649,resumed
-0.9714485,24.693409,urgent
-12.411844,12.467286,presumption
-0.20689353,2.0686996,struggles
-6.718269,23.095083,politeness
-4.257475,18.931786,witnessed
-16.957397,-6.9989696,Believe
-7.066687,20.71854,professions
-7.176923,-17.242435,dead
-7.1692843,-17.23489,alive
-3.3732495,-2.9746714,sole
1.5599463,18.234823,marking
-2.1351004,-1.6037195,adoration
14.852165,-1.815879,uppermost
1.6040567,-0.14065988,joyously
-17.131775,-3.5292838,interpret
-12.618542,20.285372,error
-8.656471,19.114077,attraction
-22.007244,1.0157557,Am
-23.10014,5.86243,madam
1.4797573,30.382404,Sir
15.532285,-24.781263,ends
-20.873255,-12.917182,supplication
11.319531,-6.7603717,swelling
-7.227072,25.033173,resentment
0.7598584,14.448404,emotions
4.4197993,20.809654,embarrassment
-2.6219547,13.727008,indispensable
18.83995,11.898579,proudly
5.5373516,18.507853,indescribable
0.6274339,15.283723,irritation
19.680279,12.771624,trembling
-0.6892454,2.5714674,dangers
-6.691669,22.033775,solicitous
-3.355214,14.468249,needed
25.872513,-4.9332027,curled
-5.1079288,-14.438389,overthrow
-4.7270794,10.211476,development
-3.4113722,21.711397,unwelcome
10.155108,-8.91841,blow
-9.407114,-5.203721,humiliation
3.2004805,-14.564322,doubled
14.608089,3.2970831,dubious
18.826904,-8.464495,thick
19.931747,-0.5016513,headed
20.390333,15.909342,instant
-4.1894946,1.2954426,start
-9.680284,22.563026,shewn
-12.318819,15.5155945,respects
12.573432,6.127122,sunk
-3.007539,18.782043,proposals
-17.06117,6.9794984,insulted
-8.249239,10.287727,pretended
6.9039907,-20.722204,abundance
-12.199542,-9.2770405,devise
-14.7063055,1.9388274,younger
6.28125,6.674935,ancient
15.943794,-0.6033477,landed
6.95779,17.448616,belonged
-10.090289,20.124338,honesty
-5.279445,10.672312,courtesy
-13.035324,21.674662,motive
-17.059395,9.795079,warrant
-0.2016324,11.101598,ordinary
-8.826912,24.432205,observation
-3.377362,10.419498,trick
-6.559304,21.774305,introducing
9.751955,25.22196,William
-11.975876,24.476114,explanation
-2.5631435,0.8822396,future
-7.108995,26.529478,continuing
-1.7121944,16.432966,temporary
17.697021,-5.7389164,gloom
-4.4165497,12.091918,operation
-6.318352,25.444761,softened
12.387752,2.0879197,brighter
-11.406786,9.07646,further
3.2241504,-12.280824,asunder
-27.307993,-7.610035,Day
11.680566,1.2283409,atmosphere
14.572969,-8.794149,frost
10.465517,17.399332,prisoner
-16.67112,16.333668,excuses
-12.599512,-11.190095,wise
-2.1881235,18.557653,seclusion
6.767515,15.637793,cleared
14.352189,-19.554693,hanging
3.832213,2.5514638,feminine
1.271521,27.403633,Bath
-4.752695,22.371658,compliance
-14.15451,20.427198,regretted
-3.46906,21.956436,impossibility
-3.5372565,-0.35248864,retain
-3.7260022,-2.2638946,commands
3.77837,19.648548,announced
9.665236,20.625109,solemnity
17.792723,3.6325033,lonely
5.5715265,24.070051,recovered
-9.168799,12.590812,penance
-4.9649997,-14.884885,destroy
16.450438,-12.785049,feeding
-9.831176,10.788313,confession
2.7586544,18.695837,renewed
-4.568758,-3.7825003,lowly
-8.763813,20.15942,modesty
-6.770308,16.089455,attaching
-8.123258,-7.842054,abundantly
-9.109258,18.711346,dignity
-12.686037,20.19397,welfare
-8.174119,11.402073,minded
-12.56533,11.651382,promote
-5.2663727,14.906588,method
5.562498,4.57367,striving
-25.023624,-1.6273104,Time
-5.722031,24.55098,composure
-9.888496,22.875027,betraying
-7.6108875,19.058416,maintained
3.9419832,21.25047,resolutely
-4.8296237,19.312122,inevitable
-15.720557,-5.1662745,strive
-2.5723536,21.902658,evident
-4.263806,24.74192,removal
-11.001299,13.027209,moderation
-5.723508,-5.7445827,wound
-13.259888,21.922112,cure
16.272291,-2.897403,distant
10.108004,-14.879353,flies
6.652176,10.573764,begins
-11.171188,1.0421774,restored
-15.715464,-7.329791,suffer
-14.7525835,21.017618,suffered
-12.863529,-3.379355,temptation
-11.025506,17.890062,announce
6.6528974,3.2434316,ending
5.6903677,22.722996,perceived
-9.577137,22.283134,arguments
14.102112,2.8736703,unnatural
3.1549997,4.494348,luxurious
-7.220231,9.840952,contrived
-10.660564,-27.139814,conceived
15.974185,3.590761,limb
-7.793108,9.115745,amount
-17.804916,18.266329,rid
14.666351,-9.458817,watering
-6.9483104,11.876437,proves
13.294633,0.19029702,interior
0.7943276,2.4264977,vigour
-3.5955102,6.1272907,messages
-18.6718,-1.6245043,rightly
11.951501,19.864332,simply
10.935242,-0.76970714,mark
-10.019012,24.880495,opposition
-8.078681,18.444967,situations
-14.810648,-0.41157797,provide
8.113723,-5.1872544,Standing
22.909542,15.446821,loud
-10.499038,-8.443192,hearts
-8.910877,18.195892,principle
22.778658,-6.20394,bending
-1.4484332,2.1424959,transported
-11.851887,-6.7992992,obedience
22.43695,13.854982,burst
-13.5669155,-9.400637,nought
1.4474049,21.073305,roused
2.393346,18.149614,opposed
10.1688175,-17.52788,yielding
-8.355606,17.441954,notions
-2.5280821,6.9900064,expert
-11.307381,8.96829,hit
-0.7069846,12.060942,singular
11.89968,12.817603,French
-6.191,8.170983,treasure
-5.774299,16.210665,virtues
-18.238813,10.035128,Cannot
-4.3718777,-20.016466,throughout
-13.563471,18.335752,enable
-14.59832,-3.8410332,require
10.539421,5.822379,breathing
-8.629321,-24.62282,king
-1.2946235,18.104885,practised
-7.6974883,19.959923,display
22.173878,5.648811,puppy
-11.151995,-11.779519,sins
-1.917515,3.2225916,presumed
2.1117718,-21.030285,waste
23.320452,3.956606,floor
3.7439127,6.8401756,sized
6.7671733,14.709046,apartment
18.602922,9.400066,knitting
-6.243801,22.517778,warmest
-19.190145,-13.923537,thanks
-11.784881,15.757835,Coles
-14.087035,-21.597435,Master
12.998969,11.74854,ball
-13.16032,18.290163,commendation
-12.5470705,15.249651,handsomely
9.658213,-14.223974,wander
27.481997,5.638364,jumped
10.791205,9.607251,dancing
5.9673243,22.282257,inquiring
3.5213346,19.463024,unexpected
12.73201,23.170496,eagerly
7.576944,8.619725,hunting
-4.3410683,-11.671608,hid
19.84149,-5.11549,crosses
15.9728565,20.785368,'--
-23.266981,9.817254,don
-23.085724,6.340257,ma
-17.724289,-12.538605,God
20.905907,8.553848,spectacles
6.2133865,26.224901,handwriting
-6.7637525,6.5761986,beautifully
0.022689845,-12.85085,deaf
-23.04476,5.5053344,Ma
-4.7319307,7.4793262,twice
9.521941,2.6919475,pondering
13.537256,6.6773868,meanwhile
2.8796258,14.163804,raising
0.26317555,10.387746,remarkable
3.3651805,26.274286,Saturday
3.3565245,26.31133,Tuesday
0.97292954,27.577595,Campbells
-11.331134,14.688478,Ireland
-0.75226986,31.02857,Dixon
-2.646474,24.10399,impatient
-2.0566359,-18.917656,kingdoms
-1.5714102,-18.681068,countries
-18.069208,-8.070289,declare
18.627508,5.7654147,press
11.903915,14.46358,Dublin
-17.480879,-3.5450583,blame
-16.549528,16.936676,excused
8.847802,10.571608,accompanying
20.156124,3.2950053,backward
22.01578,-5.0267944,whirling
23.151083,-2.740478,sails
24.54262,0.20458812,dashed
-10.724061,-2.2126153,presence
2.649406,-2.8080134,!)
-16.607424,-7.2116594,wisely
4.380796,-14.433586,hang
-6.8543735,13.17195,considerate
-13.976806,16.086105,unwell
-14.45801,6.7539306,Monday
-9.449238,10.13223,unlucky
-21.726234,-9.852549,Bless
-23.79703,8.289162,!'
-5.60732,-28.748339,guard
4.079747,10.891991,story
23.702473,9.871204,glancing
-18.933477,15.340989,detain
8.973437,11.374945,regiment
-10.432703,-1.9339067,fame
-14.994941,-6.2723875,save
2.2674937,-2.7168279,dying
-0.71031165,12.989103,action
14.187489,3.4446366,sinking
9.67042,17.744862,officer
-10.178852,16.219673,deserving
-0.92756665,-24.818766,camp
-6.2951303,-14.527713,saved
5.67775,9.089312,England
-1.7645415,7.5283575,guest
-10.985732,9.526541,hereafter
-3.8632426,11.199983,discipline
7.885448,-3.323662,lighter
-7.305815,-3.5715578,masters
-8.399367,20.493174,abilities
1.4012543,-9.499426,nineteen
-12.648428,-8.312946,instruction
2.2275505,19.2934,sharing
-6.1249046,18.88465,judicious
-3.0200486,16.036392,suggestions
-16.711634,14.604663,remind
8.101301,0.009053161,unseen
7.6828246,-20.42293,bread
-17.09293,14.608795,earn
-9.024171,21.510397,fortitude
0.3567953,-2.8792815,retire
2.9576125,9.264374,retained
-12.39022,13.00445,wiser
-4.206511,19.42896,resisted
-10.514776,12.44478,weakened
0.670546,15.305925,varying
3.4465947,7.703708,human
-8.607469,-5.5266757,discharged
-17.912123,10.300376,truths
-6.1202273,7.8351827,double
-4.7841535,21.561491,recovery
-5.359499,1.4748687,accusation
0.14986692,19.651688,examination
-12.5838375,11.795047,acquit
-2.9514272,-1.9552414,eternal
17.435837,17.453041,fuss
-13.00899,12.759308,reasons
-13.040267,13.631047,imputed
-15.957625,-12.134026,magnified
-12.233803,19.846928,injured
-3.8441052,12.929423,medium
9.366552,-21.915125,fat
28.606537,-5.690328,grey
-12.033481,-2.2537098,denied
17.417326,-20.452806,skin
11.716387,3.4129252,colour
12.333127,3.1907716,fuller
-14.900871,15.9548025,admire
-5.5890827,22.48047,complacency
27.871017,5.5618687,started
-3.3399053,9.121808,pitiable
-9.564925,-9.601773,seduced
-8.580194,19.524862,actions
-8.833102,11.300747,mischievous
-2.191883,20.885122,suggested
17.51194,3.2435837,sucking
16.726925,10.766522,poison
-4.720454,23.775614,resolving
-8.357286,10.342377,effectually
3.364328,4.045855,career
-0.19683322,-6.6487765,Before
-11.349875,18.45202,prejudices
-7.0044084,19.792715,description
14.775063,10.222317,ate
19.749575,-9.460092,caps
-11.633793,-2.221746,offences
-6.604141,21.746944,necessarily
0.613366,14.914363,affectation
-12.394614,-7.9016895,greatness
-7.1198487,22.295317,performance
20.874968,5.172644,cloak
20.023952,4.5402336,bent
-1.1753173,13.747502,distinguished
10.293525,7.4585934,changing
-15.360628,18.439802,procure
-16.282095,-8.046665,forgive
-11.957354,-4.256748,provocation
-14.495388,22.707193,openly
11.285139,14.838841,papers
27.009773,1.6762086,swept
-3.764883,21.451689,entertained
-13.290624,12.319433,undone
9.397064,16.206858,instrument
-9.650476,22.78806,indulgence
-12.654017,22.743368,deficient
24.850658,8.69736,handed
18.405014,1.8158942,arch
-11.86203,22.688011,discretion
-5.43555,18.339176,perseverance
19.210072,15.201144,Once
-10.62913,-5.4783626,appease
26.547886,-1.197765,leg
-4.9225645,3.8608363,pork
-19.412699,-1.7721841,ours
24.639389,-6.770682,hind
-3.1977687,3.2318387,salted
9.70404,-15.779594,salt
-23.080757,-6.927479,hither
1.4461322,-4.2799582,Full
9.910317,-8.906838,sound
-3.9467504,22.496998,implied
16.261412,9.569705,bonnet
11.723589,24.282888,Patty
12.616985,-19.331121,pan
6.417446,-11.181616,washing
28.164072,8.397781,kitchen
-11.193597,15.369231,Hawkins
-22.643417,-3.8680463,desires
-0.5167012,8.812977,regards
-9.560398,-14.948221,oppress
-4.436276,-17.935621,lot
0.73094577,-23.180088,goodly
4.109476,-22.72636,heritage
16.245043,16.50758,sly
0.6636137,17.143736,precise
-10.267981,-15.051327,neighbour
10.26473,22.451363,joyfully
6.013316,2.1866243,absorbing
13.893615,20.818075,starting
-5.2979574,10.516846,appeal
-0.33879438,-19.935507,standard
11.388072,-21.201973,bath
17.222782,2.4107347,worn
12.850292,23.541248,whispered
-9.804198,9.958185,discoveries
-19.96191,-1.5519745,lets
24.211927,3.0882366,runs
-5.5854917,12.507858,strictly
11.260915,-11.600651,shower
-7.9639287,-19.442286,lamented
-4.755616,-16.608908,strangers
19.265331,-0.601496,rush
14.919037,3.157547,heated
-3.693107,-18.640629,thither
4.2516212,11.103263,evidence
3.3018541,9.3664875,corresponding
7.21509,-18.693968,pour
18.949377,8.594709,gown
6.2711043,26.242645,Ford
16.762245,-20.269556,woollen
28.534702,9.195494,shop
-9.7947235,-12.254111,dealt
-5.1776285,-9.958305,fainted
21.398277,9.212577,umbrella
23.343277,15.008575,whispering
-20.43337,-4.521739,?)
-2.904953,-12.315462,tremble
-10.76168,12.78674,courage
22.774681,-3.8671114,floated
-9.286034,15.389773,kindly
-20.653713,14.403875,sincerely
-1.245928,13.877363,described
2.6285172,-11.808691,wounded
-3.338246,12.5363655,genuine
-1.4530296,20.324186,disturbed
-24.301998,-5.143198,Ambition
-3.6355262,19.722988,exerted
-12.410958,14.581877,trifle
-2.107392,-12.243247,rejoice
-11.314156,0.76056916,learned
1.6672372,16.078028,shock
-0.2712072,2.528633,seeking
-4.251075,15.142009,hitherto
-16.757921,4.610625,dies
-3.723522,9.522201,Christian
3.452788,9.937368,series
4.6111383,21.506607,deeply
5.4503627,0.89285046,gay
-5.9151874,-25.3873,thousands
-22.495955,-22.6244,10
5.018515,6.6709495,000
-29.259235,-3.6441548,l
3.8313181,19.647175,rapidity
-2.043269,18.242535,distinguishing
-17.872204,-12.037726,glorious
19.869566,-1.3392603,steps
-0.56973696,14.651709,accidental
20.690445,20.686329,Green
18.273539,21.48465,Brown
2.7646515,-0.021182483,richly
-1.950385,-20.864,scattered
0.2924251,-7.973679,sweetly
-1.0327556,3.2720912,fearless
23.915903,11.150501,cautiously
0.22471696,20.89796,preparations
8.890609,11.949975,During
6.324649,-12.622645,spread
-1.4095371,9.974203,moral
-9.102982,7.3298597,lesson
-13.301457,-10.876838,profitable
-5.020466,21.3913,lessened
-4.0223665,-5.568425,Many
-20.133478,3.1567724,_
0.51540303,15.70584,disdain
-4.8095536,19.746271,uncertain
6.867128,12.303631,".,"
5.8652306,-20.311476,blood
-4.899232,8.745756,Bristol
-2.2155995,-19.916527,merchant
-5.920001,15.843003,profits
-13.943374,10.643713,guessed
8.783532,25.838379,attorney
15.411183,16.947096,stupid
1.2964212,5.044153,grandeur
-21.209469,3.309062,alas
14.047156,4.1343307,glimpse
12.741534,11.005751,somewhere
26.01816,-7.48499,shoulder
-6.7980866,26.38331,warmth
-5.150734,19.152771,conjecture
3.0943606,8.329125,perpetually
-7.5481386,7.2652144,furniture
0.47661752,15.367332,irritated
12.612718,-4.6622305,ceaseless
27.691982,-3.916496,hat
-10.667839,12.082,entertainment
15.383264,4.2132716,Sometimes
-10.226276,21.544123,check
-10.118882,21.96841,unhappiness
-16.864935,12.721944,dared
9.810248,-11.841403,driven
-6.8467784,21.39309,occasioned
-12.139244,12.562741,neglect
-15.497318,21.36483,determine
2.6854503,14.69686,formal
20.89365,-1.3025724,drove
-20.085297,3.2735953,Small
12.476488,-11.00704,stars
23.682928,-3.9324908,trunk
3.204529,-15.825957,lifted
11.697524,14.364936,butcher
15.699133,-16.835808,cart
20.816088,-2.4378114,gravel
13.449688,-15.331497,trees
-7.531384,-5.360468,revive
-3.243938,-17.772987,portion
4.43797,15.020439,summons
-0.4037741,22.179754,collected
3.1308837,17.977667,commonplace
16.950754,-24.016827,measured
6.5943165,5.2716565,marks
-9.22214,17.066591,justly
-20.477713,3.4139812,Impossible
-2.46047,-21.09412,separated
-2.5052116,7.3092217,process
26.622665,5.7963696,leaned
1.2108588,4.3339286,commonest
21.42322,-4.3045974,Presently
-4.4636707,8.543787,Oxford
9.19188,-14.078863,dry
11.514809,7.3323646,exhausted
13.624329,1.6267153,sparkling
0.17541842,13.029301,unconscious
-5.44946,-6.594618,innocent
-22.979404,0.02271414,Think
2.899743,-9.056224,Four
1.9695238,20.571413,amendment
23.598974,0.7450542,mounted
27.529678,-5.0087743,wore
-0.441139,21.873377,tranquillity
-13.516,-10.622937,faithful
-0.12722808,19.718172,pupil
10.847754,-28.660656,eleven
9.550017,22.945187,downstairs
28.329237,8.337296,hall
-22.031055,5.775659,"""'"
-0.6697932,-23.61038,midst
-16.006527,14.448521,alter
-13.474216,20.353842,earlier
-2.0079556,5.6269283,quicker
10.430192,-15.461099,creep
25.250795,12.127125,faster
-20.053087,-3.392052,needs
-19.273388,12.577832,presume
-9.900619,-9.548317,falsehood
16.473818,5.738672,handled
13.147927,23.253532,",--"""
14.844971,8.062154,balls
9.115365,-4.214369,musical
-15.581889,-25.000515,fathers
-5.396921,23.077385,reception
-17.42774,-4.0078907,wisest
-15.073421,11.229037,thanking
19.565891,9.131449,using
-6.1762013,13.14326,extravagant
-0.3890855,21.00581,acquiescence
-2.9568753,19.737532,detected
2.304375,-9.42753,nights
2.812625,26.300007,Crown
17.157263,-12.050419,hay
-20.049494,-2.2032187,yours
-21.72933,-9.481274,Call
5.2251787,0.9467018,mixed
-6.8357735,14.733866,fashionable
-11.651661,-10.830378,tongue
10.033169,21.515783,hearty
-9.132353,5.308853,sees
-3.1134107,14.582784,permitted
2.4223776,-7.0975747,nod
-15.753442,20.682487,engage
-9.238602,22.527052,constant
8.132248,-3.6124513,bearing
-16.114094,15.132094,amends
-0.9061582,21.347836,securing
0.64012706,20.049582,confessed
-14.285681,20.099098,oftener
8.375736,7.207263,quest
-11.48114,16.787653,positive
10.625816,13.934574,Inn
8.583547,13.744701,post
2.0390856,-23.014246,built
1.0027704,4.677982,furnish
-7.888157,22.997265,particulars
-7.5413003,10.792443,argued
-15.7940035,-5.550087,prevail
23.085695,6.389185,holding
-4.8216524,6.258034,cheap
14.351098,2.3875647,facing
4.8961515,23.031218,recollected
-5.446143,12.430856,successful
7.0815997,23.01948,betrayed
3.0391476,-9.148999,Ten
-6.9465575,-6.710831,utter
-11.416177,-7.902644,defence
14.193308,-8.3907795,hue
0.51451004,11.102354,peculiar
-2.5726495,19.965471,fortunately
-6.450477,5.5209136,disputing
-9.4208975,8.374757,citizen
-14.416535,0.74015117,buy
-14.447864,0.69102377,sell
18.380394,8.76459,gloves
2.9767878,10.209173,popular
20.839096,17.024351,guinea
21.686615,5.256868,tied
8.563639,5.785156,parcels
17.97372,6.7399673,counter
9.506933,-10.895277,stretch
4.6491084,-18.580694,pronounce
-10.592506,-14.60223,commit
15.811889,-13.149304,leaves
-11.240803,11.253191,conclude
3.1835067,0.26421618,plays
-3.496099,-0.58903855,vouchsafed
-6.4296136,23.735003,sensibility
10.594669,-8.147346,sounds
12.891382,25.54459,quickly
-14.568982,11.150395,checking
10.606477,-2.7093925,scenes
0.8069979,17.384115,critical
-11.128322,-11.315019,wickedness
3.6483362,3.720687,prone
-0.62245023,10.135586,quality
4.2273254,-1.0550469,conquering
-3.1482954,-12.893196,perpetual
-9.7141485,15.994851,pitied
1.3315923,5.9309006,shared
-18.113852,9.1612,blockhead
-5.01176,20.75165,inevitably
9.088152,23.739517,butler
17.911577,7.812522,pantry
-12.235332,-4.437407,willingly
5.935877,26.251389,chaise
9.709883,12.302523,accord
4.083883,-13.826749,charges
-8.386924,-11.5578375,blot
3.0136294,12.003356,marked
-8.752288,12.594882,joint
-6.064805,-19.968838,bowed
23.70868,-1.8820549,bows
20.92871,12.605467,newspaper
-15.865024,15.039538,relieve
-9.484813,-12.788842,provoke
-17.434748,-16.616266,Although
2.2268555,-15.188634,bearers
-4.3560495,12.312423,occurrence
-0.9255386,18.561714,yielded
11.521104,2.2092602,larger
-6.6041565,16.811514,expenses
-16.658043,12.860969,insult
-6.8432784,-22.363749,assembled
-14.97506,5.5175223,dance
-10.033769,-27.849808,bare
2.518716,15.259441,acted
-2.5125828,18.687431,owned
20.63489,6.2746124,folding
15.419655,5.315816,screen
-3.9774632,6.475182,draught
-13.496888,18.407915,readily
-5.362808,10.5642805,briefly
2.391932,6.7113986,numerous
12.64297,-7.7996655,dews
-4.895323,25.324432,desirous
23.616018,9.98277,deliberately
-8.63682,20.427275,treatment
-12.2672,12.158837,decline
5.3423805,-4.6943674,breaks
-9.079259,5.358161,touches
-7.915102,12.952534,risk
6.4924417,-19.228079,hungry
-2.8753278,20.814623,concealed
13.534601,14.714312,impudent
22.80045,5.3697343,handle
-17.442251,-6.013674,defend
-11.516219,-9.7708,vanities
-8.493136,10.003032,helping
-15.987715,15.1055975,practise
7.0159216,-15.990243,plentiful
-6.473451,8.150078,owner
8.144122,1.961162,taller
-5.166371,16.070301,strongest
-2.2756045,2.4491508,male
7.392299,26.311502,Cox
5.3613815,-1.1064308,politics
0.9885866,12.133955,surrender
6.152139,5.5925922,remote
-1.645814,24.679026,pianoforte
22.443325,-9.442543,square
5.122663,18.885534,ensued
6.2673373,21.617743,bewildered
-11.02387,-0.9641962,rejoiced
-16.213888,8.931465,delightfully
3.8206308,-29.727283,instruments
-23.280497,2.7895594,Nay
2.0635734,12.883109,elderly
-16.741066,-6.0129414,guide
-3.5313642,-7.9856644,extend
-14.438794,17.01499,reflect
12.133283,22.705013,trying
5.325642,15.50265,February
16.809511,21.49937,March
1.5289123,7.897536,cases
-13.405142,18.674744,adopt
3.6186442,5.721945,noble
-17.753778,11.184299,honestly
-1.8167453,14.386732,accident
22.472412,0.5183098,overboard
23.097593,0.9008452,vessel
12.621424,23.958675,interrupted
6.9367957,-25.305935,courses
1.7737722,4.2504563,orderly
16.359581,9.168583,dish
0.015131767,0.17044707,paternal
17.765112,-10.954098,amid
-6.3217125,22.296196,remarks
-2.0394363,8.404409,jokes
9.457608,-1.8838038,blooming
9.142256,24.465889,heartily
0.08896751,-8.307986,pangs
-10.391685,3.512384,purchased
-9.53593,21.686472,guilt
-2.6776824,-14.000234,dwelling
-22.399248,-0.89729035,en
-5.6932616,2.4569767,restrained
-10.1389675,-12.491788,hated
-8.611499,-7.58514,abundant
-14.935128,-8.362048,despise
-12.052535,2.1856396,questioned
-11.033809,20.39089,reasonably
-16.368618,-6.651013,boast
28.750818,1.9766214,across
4.103191,14.389835,rousing
18.173311,1.6178391,curls
4.2984047,11.9714775,Irish
-5.9074097,11.926807,distinguish
